date,state,region,industry,yoy_pct
2022-02,PA,Northeast,Food & Beverage Stores,1.7
2022-02,PA,Northeast,General Merchandise,-0.9
2022-02,PA,Northeast,Motor Vehicles & Parts,16.4
2022-02,PA,Northeast,Other Specialty Retail,16.583333333333332
2022-02,RI,Northeast,Clothing & Accessories,20.9
2022-02,RI,Northeast,Electronics & Appliances,25.7
2022-02,RI,Northeast,Food & Beverage Stores,-1.4
2022-02,RI,Northeast,General Merchandise,-6.0
2022-02,RI,Northeast,Motor Vehicles & Parts,12.4
2022-02,RI,Northeast,Other Specialty Retail,16.619999999999997
2022-02,SC,South,Clothing & Accessories,17.7
2022-02,SC,South,Electronics & Appliances,14.3
2022-02,SC,South,Food & Beverage Stores,3.2
2022-02,SC,South,General Merchandise,2.7
2022-02,SC,South,Motor Vehicles & Parts,18.8
2022-02,SC,South,Other Specialty Retail,18.183333333333334
2022-02,SD,Midwest,Clothing & Accessories,30.5
2022-02,SD,Midwest,Electronics & Appliances,7.9
2022-02,SD,Midwest,Food & Beverage Stores,7.7
2022-02,SD,Midwest,General Merchandise,12.9
2022-02,SD,Midwest,Motor Vehicles & Parts,-4.6
2022-02,SD,Midwest,Other Specialty Retail,18.183333333333334
2022-02,TN,South,Clothing & Accessories,28.7
2022-02,TN,South,Electronics & Appliances,5.3
2022-02,TN,South,Food & Beverage Stores,22.8
2022-02,TN,South,General Merchandise,7.3
2022-02,TN,South,Motor Vehicles & Parts,24.5
2022-02,TN,South,Other Specialty Retail,15.183333333333332
2022-02,TX,South,Clothing & Accessories,30.3
2022-02,TX,South,Electronics & Appliances,5.4
2022-02,TX,South,Food & Beverage Stores,11.0
2022-02,TX,South,General Merchandise,19.8
2022-02,TX,South,Motor Vehicles & Parts,19.8
2022-02,TX,South,Other Specialty Retail,17.099999999999998
2022-02,UT,West,Clothing & Accessories,27.2
2022-02,UT,West,Electronics & Appliances,8.1
2022-02,UT,West,Food & Beverage Stores,12.4
2022-02,UT,West,General Merchandise,24.3
2022-02,UT,West,Motor Vehicles & Parts,14.6
2022-02,UT,West,Other Specialty Retail,20.216666666666665
2022-02,VA,South,Clothing & Accessories,24.1
2022-02,VA,South,Electronics & Appliances,8.9
2022-02,VA,South,Food & Beverage Stores,7.7
2022-02,VA,South,General Merchandise,17.6
2022-02,VA,South,Motor Vehicles & Parts,12.8
2022-02,VA,South,Other Specialty Retail,18.983333333333334
2022-02,VT,Northeast,Clothing & Accessories,12.7
2022-02,VT,Northeast,Electronics & Appliances,9.8
2022-02,VT,Northeast,Food & Beverage Stores,5.2
2022-02,VT,Northeast,General Merchandise,-1.2
2022-02,VT,Northeast,Motor Vehicles & Parts,
2022-02,VT,Northeast,Other Specialty Retail,15.0
2022-02,WA,West,Clothing & Accessories,18.9
2022-02,WA,West,Electronics & Appliances,14.5
2022-02,WA,West,Food & Beverage Stores,6.9
2022-02,WA,West,General Merchandise,23.0
2022-02,WA,West,Motor Vehicles & Parts,14.8
2022-02,WA,West,Other Specialty Retail,16.416666666666668
2022-02,WI,Midwest,Clothing & Accessories,25.8
2022-02,WI,Midwest,Electronics & Appliances,9.8
2022-02,WI,Midwest,Food & Beverage Stores,8.2
2022-02,WI,Midwest,General Merchandise,8.5
2022-02,WI,Midwest,Motor Vehicles & Parts,11.5
2022-02,WI,Midwest,Other Specialty Retail,15.816666666666665
2022-02,WV,South,Clothing & Accessories,23.0
2022-02,WV,South,Electronics & Appliances,15.9
2022-02,WV,South,Food & Beverage Stores,9.3
2022-02,WV,South,General Merchandise,-4.6
2022-02,WV,South,Motor Vehicles & Parts,14.2
2022-02,WV,South,Other Specialty Retail,21.266666666666666
2022-02,WY,West,Clothing & Accessories,26.0
2022-02,WY,West,Electronics & Appliances,-4.2
2022-02,WY,West,Food & Beverage Stores,8.8
2022-02,WY,West,General Merchandise,-5.9
2022-02,WY,West,Motor Vehicles & Parts,9.5
2022-02,WY,West,Other Specialty Retail,14.166666666666666
2022-03,AK,West,Clothing & Accessories,-8.4
2022-03,AK,West,Electronics & Appliances,1.2
2022-03,AK,West,Food & Beverage Stores,13.4
2022-03,AK,West,General Merchandise,22.4
2022-03,AK,West,Motor Vehicles & Parts,-16.4
2022-03,AK,West,Other Specialty Retail,5.6000000000000005
2022-03,AL,South,Clothing & Accessories,-4.4
2022-03,AL,South,Electronics & Appliances,-7.0
2022-03,AL,South,Food & Beverage Stores,18.6
2022-03,AL,South,General Merchandise,-4.9
2022-03,AL,South,Motor Vehicles & Parts,2.9
2022-03,AL,South,Other Specialty Retail,7.38
2022-03,AR,South,Clothing & Accessories,-3.0
2022-03,AR,South,Electronics & Appliances,-1.1
2022-03,AR,South,Food & Beverage Stores,10.5
2022-03,AR,South,General Merchandise,-8.3
2022-03,AR,South,Motor Vehicles & Parts,3.0
2022-03,AR,South,Other Specialty Retail,3.75
2022-03,AZ,West,Clothing & Accessories,9.5
2022-03,AZ,West,Electronics & Appliances,-0.2
2022-03,AZ,West,Food & Beverage Stores,10.5
2022-03,AZ,West,General Merchandise,14.0
2022-03,AZ,West,Motor Vehicles & Parts,-2.0
2022-03,AZ,West,Other Specialty Retail,9.616666666666667
2022-03,CA,West,Clothing & Accessories,17.4
2022-03,CA,West,Electronics & Appliances,0.0
2022-03,CA,West,Food & Beverage Stores,7.2
2022-03,CA,West,General Merchandise,12.1
2022-03,CA,West,Motor Vehicles & Parts,-1.5
2022-03,CA,West,Other Specialty Retail,3.15
2022-03,CO,West,Clothing & Accessories,10.7
2022-03,CO,West,Electronics & Appliances,-0.7
2022-03,CO,West,Food & Beverage Stores,5.3
2022-03,CO,West,General Merchandise,10.5
2022-03,CO,West,Motor Vehicles & Parts,-7.5
2022-03,CO,West,Other Specialty Retail,11.683333333333332
2022-03,CT,Northeast,Clothing & Accessories,10.8
2022-03,CT,Northeast,Electronics & Appliances,1.0
2022-03,CT,Northeast,Food & Beverage Stores,-0.7
2022-03,CT,Northeast,General Merchandise,1.3
2022-03,CT,Northeast,Motor Vehicles & Parts,-5.2
2022-03,CT,Northeast,Other Specialty Retail,2.42
2022-03,DC,South,Clothing & Accessories,-8.1
2022-03,DC,South,Electronics & Appliances,17.9
2022-03,DC,South,Food & Beverage Stores,8.2
2022-03,DC,South,General Merchandise,9.6
2022-03,DC,South,Motor Vehicles & Parts,6.7
2022-03,DC,South,Other Specialty Retail,8.033333333333333
2022-03,DE,South,Clothing & Accessories,4.7
2022-03,DE,South,Electronics & Appliances,-4.4
2022-03,DE,South,Food & Beverage Stores,4.1
2022-03,DE,South,General Merchandise,1.1
2022-03,DE,South,Motor Vehicles & Parts,-11.2
2022-03,DE,South,Other Specialty Retail,14.666666666666666
2022-03,FL,South,Clothing & Accessories,8.8
2022-03,FL,South,Electronics & Appliances,3.3
2022-03,FL,South,Food & Beverage Stores,9.7
2022-03,FL,South,General Merchandise,11.2
2022-03,FL,South,Motor Vehicles & Parts,2.3
2022-03,FL,South,Other Specialty Retail,9.366666666666667
2022-03,GA,South,Clothing & Accessories,2.0
2022-03,GA,South,Electronics & Appliances,6.0
2022-03,GA,South,Food & Beverage Stores,9.4
2022-03,GA,South,General Merchandise,3.2
2022-03,GA,South,Motor Vehicles & Parts,0.5
2022-03,GA,South,Other Specialty Retail,6.900000000000001
2022-03,HI,West,Clothing & Accessories,2.3
2022-03,HI,West,Electronics & Appliances,3.5
2022-03,HI,West,Food & Beverage Stores,-1.3
2022-03,HI,West,General Merchandise,8.3
2022-03,HI,West,Motor Vehicles & Parts,-4.9
2022-03,HI,West,Other Specialty Retail,1.3999999999999992
2022-03,IA,Midwest,Clothing & Accessories,7.1
2022-03,IA,Midwest,Electronics & Appliances,5.3
2022-03,IA,Midwest,Food & Beverage Stores,14.7
2022-03,IA,Midwest,General Merchandise,-4.4
2022-03,IA,Midwest,Motor Vehicles & Parts,-4.2
2022-03,IA,Midwest,Other Specialty Retail,6.766666666666667
2022-03,ID,West,Clothing & Accessories,2.1
2022-03,ID,West,Electronics & Appliances,-1.3
2022-03,ID,West,Food & Beverage Stores,13.6
2022-03,ID,West,General Merchandise,18.3
2022-03,ID,West,Motor Vehicles & Parts,-9.1
2022-03,ID,West,Other Specialty Retail,11.75
2022-03,IL,Midwest,Clothing & Accessories,1.3
2022-03,IL,Midwest,Electronics & Appliances,6.7
2022-03,IL,Midwest,Food & Beverage Stores,7.8
2022-03,IL,Midwest,General Merchandise,-0.4
2022-03,IL,Midwest,Motor Vehicles & Parts,6.5
2022-03,IL,Midwest,Other Specialty Retail,10.133333333333335
2022-03,IN,Midwest,Clothing & Accessories,3.2
2022-03,IN,Midwest,Electronics & Appliances,3.4
2022-03,IN,Midwest,Food & Beverage Stores,5.0
2022-03,IN,Midwest,General Merchandise,4.4
2022-03,IN,Midwest,Motor Vehicles & Parts,-1.3
2022-03,IN,Midwest,Other Specialty Retail,6.5
2022-03,KS,Midwest,Clothing & Accessories,1.8
2022-03,KS,Midwest,Electronics & Appliances,3.6
2022-03,KS,Midwest,Food & Beverage Stores,4.9
2022-03,KS,Midwest,General Merchandise,-2.7
2022-03,KS,Midwest,Motor Vehicles & Parts,-7.4
2022-03,KS,Midwest,Other Specialty Retail,8.316666666666666
2022-03,KY,South,Clothing & Accessories,-2.5
2022-03,KY,South,Electronics & Appliances,3.4
2022-03,KY,South,Food & Beverage Stores,4.9
2022-03,KY,South,General Merchandise,-5.5
2022-03,KY,South,Motor Vehicles & Parts,1.3
2022-03,KY,South,Other Specialty Retail,8.983333333333334
2022-03,LA,South,Clothing & Accessories,-3.6
2022-03,LA,South,Electronics & Appliances,3.6
2022-03,LA,South,Food & Beverage Stores,11.4
2022-03,LA,South,General Merchandise,-6.5
2022-03,LA,South,Motor Vehicles & Parts,-3.4
2022-03,LA,South,Other Specialty Retail,3.533333333333333
2022-03,MA,Northeast,Clothing & Accessories,10.3
2022-03,MA,Northeast,Electronics & Appliances,0.5
2022-03,MA,Northeast,Food & Beverage Stores,3.0
2022-03,MA,Northeast,General Merchandise,1.7
2022-03,MA,Northeast,Motor Vehicles & Parts,-1.4
2022-03,MA,Northeast,Other Specialty Retail,4.68
2022-03,MD,South,Clothing & Accessories,9.1
2022-03,MD,South,Electronics & Appliances,2.4
2022-03,MD,South,Food & Beverage Stores,9.3
2022-03,MD,South,General Merchandise,3.7
2022-03,MD,South,Motor Vehicles & Parts,-5.2
2022-03,MD,South,Other Specialty Retail,8.783333333333333
2022-03,ME,Northeast,Clothing & Accessories,0.8
2022-03,ME,Northeast,Electronics & Appliances,4.9
2022-03,ME,Northeast,Food & Beverage Stores,5.0
2022-03,ME,Northeast,General Merchandise,-1.9
2022-03,ME,Northeast,Motor Vehicles & Parts,-1.9
2022-03,ME,Northeast,Other Specialty Retail,15.516666666666666
2022-03,MI,Midwest,Clothing & Accessories,-0.5
2022-03,MI,Midwest,Electronics & Appliances,3.1
2022-03,MI,Midwest,Food & Beverage Stores,5.7
2022-03,MI,Midwest,General Merchandise,12.0
2022-03,MI,Midwest,Motor Vehicles & Parts,1.9
2022-03,MI,Midwest,Other Specialty Retail,4.366666666666666
2022-03,MN,Midwest,Clothing & Accessories,7.5
2022-03,MN,Midwest,Electronics & Appliances,8.8
2022-03,MN,Midwest,Food & Beverage Stores,20.2
2022-03,MN,Midwest,General Merchandise,1.6
2022-03,MN,Midwest,Motor Vehicles & Parts,-9.2
2022-03,MN,Midwest,Other Specialty Retail,6.416666666666667
2022-03,MO,Midwest,Clothing & Accessories,-2.9
2022-03,MO,Midwest,Electronics & Appliances,1.3
2022-03,MO,Midwest,Food & Beverage Stores,6.7
2022-03,MO,Midwest,General Merchandise,-4.8
2022-03,MO,Midwest,Motor Vehicles & Parts,3.1
2022-03,MO,Midwest,Other Specialty Retail,4.8999999999999995
2022-03,MS,South,Clothing & Accessories,-6.6
2022-03,MS,South,Electronics & Appliances,8.1
2022-03,MS,South,Food & Beverage Stores,6.9
2022-03,MS,South,General Merchandise,-7.7
2022-03,MS,South,Motor Vehicles & Parts,-8.1
2022-03,MS,South,Other Specialty Retail,7.616666666666667
2022-03,MT,West,Clothing & Accessories,3.3
2022-03,MT,West,Electronics & Appliances,-2.9
2022-03,MT,West,Food & Beverage Stores,12.9
2022-03,MT,West,General Merchandise,18.2
2022-03,MT,West,Motor Vehicles & Parts,0.1
2022-03,MT,West,Other Specialty Retail,7.44
2022-03,NC,South,Clothing & Accessories,3.8
2022-03,NC,South,Electronics & Appliances,8.3
2022-03,NC,South,Food & Beverage Stores,7.2
2022-03,NC,South,General Merchandise,6.3
2022-03,NC,South,Motor Vehicles & Parts,-3.0
2022-03,NC,South,Other Specialty Retail,9.683333333333335
2022-03,ND,Midwest,Clothing & Accessories,-0.8
2022-03,ND,Midwest,Electronics & Appliances,3.6
2022-03,ND,Midwest,Food & Beverage Stores,1.6
2022-03,ND,Midwest,General Merchandise,-7.6
2022-03,ND,Midwest,Motor Vehicles & Parts,-12.0
2022-03,ND,Midwest,Other Specialty Retail,-0.5833333333333335
2022-03,NE,Midwest,Clothing & Accessories,2.5
2022-03,NE,Midwest,Electronics & Appliances,8.0
2022-03,NE,Midwest,Food & Beverage Stores,9.0
2022-03,NE,Midwest,General Merchandise,0.0
2022-03,NE,Midwest,Motor Vehicles & Parts,7.8
2022-03,NE,Midwest,Other Specialty Retail,5.766666666666667
2022-03,NH,Northeast,Clothing & Accessories,9.1
2022-03,NH,Northeast,Electronics & Appliances,-0.5
2022-03,NH,Northeast,Food & Beverage Stores,5.6
2022-03,NH,Northeast,General Merchandise,1.6
2022-03,NH,Northeast,Motor Vehicles & Parts,3.2
2022-03,NH,Northeast,Other Specialty Retail,14.466666666666663
2022-03,NJ,Northeast,Clothing & Accessories,3.4
2022-03,NJ,Northeast,Electronics & Appliances,-0.8
2022-03,NJ,Northeast,Food & Beverage Stores,7.7
2022-03,NJ,Northeast,General Merchandise,6.4
2022-03,NJ,Northeast,Motor Vehicles & Parts,2.9
2022-03,NJ,Northeast,Other Specialty Retail,9.783333333333333
2022-03,NM,West,Clothing & Accessories,2.5
2022-03,NM,West,Electronics & Appliances,9.1
2022-03,NM,West,Food & Beverage Stores,9.5
2022-03,NM,West,General Merchandise,2.4
2022-03,NM,West,Motor Vehicles & Parts,-0.5
2022-03,NM,West,Other Specialty Retail,6.3500000000000005
2022-03,NV,West,Clothing & Accessories,7.7
2022-03,NV,West,Electronics & Appliances,3.8
2022-03,NV,West,Food & Beverage Stores,4.5
2022-03,NV,West,General Merchandise,12.6
2022-03,NV,West,Motor Vehicles & Parts,-1.2
2022-03,NV,West,Other Specialty Retail,6.566666666666667
2022-03,NY,Northeast,Clothing & Accessories,9.2
2022-03,NY,Northeast,Electronics & Appliances,1.0
2022-03,NY,Northeast,Food & Beverage Stores,0.6
2022-03,NY,Northeast,General Merchandise,-2.7
2022-03,NY,Northeast,Motor Vehicles & Parts,1.2
2022-03,NY,Northeast,Other Specialty Retail,4.6000000000000005
2022-03,OH,Midwest,Clothing & Accessories,-5.4
2022-03,OH,Midwest,Electronics & Appliances,-1.4
2022-03,OH,Midwest,Food & Beverage Stores,6.3
2022-03,OH,Midwest,General Merchandise,-1.8
2022-03,OH,Midwest,Motor Vehicles & Parts,-2.3
2022-03,OH,Midwest,Other Specialty Retail,10.233333333333333
2022-03,OK,South,Clothing & Accessories,-2.6
2022-03,OK,South,Electronics & Appliances,1.8
2022-03,OK,South,Food & Beverage Stores,12.0
2022-03,OK,South,General Merchandise,-7.9
2022-03,OK,South,Motor Vehicles & Parts,-1.7
2022-03,OK,South,Other Specialty Retail,12.449999999999998
2022-03,OR,West,Clothing & Accessories,4.7
2022-03,OR,West,Electronics & Appliances,-10.2
2022-03,OR,West,Food & Beverage Stores,2.8
2022-03,OR,West,General Merchandise,14.3
2022-03,OR,West,Motor Vehicles & Parts,-2.4
2022-03,OR,West,Other Specialty Retail,7.666666666666667
2022-03,PA,Northeast,Clothing & Accessories,2.2
2022-03,PA,Northeast,Electronics & Appliances,-6.7
2022-03,PA,Northeast,Food & Beverage Stores,3.3
2022-03,PA,Northeast,General Merchandise,-11.8
2022-03,PA,Northeast,Motor Vehicles & Parts,-2.9
2022-03,PA,Northeast,Other Specialty Retail,10.450000000000001
2022-03,RI,Northeast,Clothing & Accessories,2.8
2022-03,RI,Northeast,Electronics & Appliances,10.6
2022-03,RI,Northeast,Food & Beverage Stores,3.6
2022-03,RI,Northeast,General Merchandise,-10.8
2022-03,RI,Northeast,Motor Vehicles & Parts,-5.3
2022-03,RI,Northeast,Other Specialty Retail,2.9749999999999996
2022-03,SC,South,Clothing & Accessories,-1.3
2022-03,SC,South,Electronics & Appliances,7.4
2022-03,SC,South,Food & Beverage Stores,1.9
2022-03,SC,South,General Merchandise,-1.0
2022-03,SC,South,Motor Vehicles & Parts,-0.4
2022-03,SC,South,Other Specialty Retail,9.633333333333333
2022-03,SD,Midwest,Clothing & Accessories,2.7
2022-03,SD,Midwest,Electronics & Appliances,5.9
2022-03,SD,Midwest,Food & Beverage Stores,5.6
2022-03,SD,Midwest,General Merchandise,3.6
2022-03,SD,Midwest,Motor Vehicles & Parts,-19.4
2022-03,SD,Midwest,Other Specialty Retail,5.283333333333333
2022-03,TN,South,Clothing & Accessories,3.0
2022-03,TN,South,Electronics & Appliances,-2.6
2022-03,TN,South,Food & Beverage Stores,23.9
2022-03,TN,South,General Merchandise,-4.8
2022-03,TN,South,Motor Vehicles & Parts,0.8
2022-03,TN,South,Other Specialty Retail,5.483333333333333
2022-03,TX,South,Clothing & Accessories,4.1
2022-03,TX,South,Electronics & Appliances,-4.4
2022-03,TX,South,Food & Beverage Stores,10.5
2022-03,TX,South,General Merchandise,1.5
2022-03,TX,South,Motor Vehicles & Parts,-1.2
2022-03,TX,South,Other Specialty Retail,5.449999999999999
2022-03,UT,West,Clothing & Accessories,9.3
2022-03,UT,West,Electronics & Appliances,2.8
2022-03,UT,West,Food & Beverage Stores,12.7
2022-03,UT,West,General Merchandise,19.2
2022-03,UT,West,Motor Vehicles & Parts,-3.5
2022-03,UT,West,Other Specialty Retail,11.683333333333332
2022-03,VA,South,Clothing & Accessories,2.1
2022-03,VA,South,Electronics & Appliances,-0.5
2022-03,VA,South,Food & Beverage Stores,8.0
2022-03,VA,South,General Merchandise,4.6
2022-03,VA,South,Motor Vehicles & Parts,-7.2
2022-03,VA,South,Other Specialty Retail,8.183333333333334
2022-03,VT,Northeast,Clothing & Accessories,-9.4
2022-03,VT,Northeast,Electronics & Appliances,8.0
2022-03,VT,Northeast,Food & Beverage Stores,3.3
2022-03,VT,Northeast,General Merchandise,-4.8
2022-03,VT,Northeast,Motor Vehicles & Parts,-3.7
2022-03,VT,Northeast,Other Specialty Retail,8.42
2022-03,WA,West,Clothing & Accessories,1.8
2022-03,WA,West,Electronics & Appliances,7.7
2022-03,WA,West,Food & Beverage Stores,7.9
2022-03,WA,West,General Merchandise,15.0
2022-03,WA,West,Motor Vehicles & Parts,-2.6
2022-03,WA,West,Other Specialty Retail,3.566666666666667
2022-03,WI,Midwest,Clothing & Accessories,2.0
2022-03,WI,Midwest,Electronics & Appliances,2.2
2022-03,WI,Midwest,Food & Beverage Stores,8.0
2022-03,WI,Midwest,General Merchandise,-2.4
2022-03,WI,Midwest,Motor Vehicles & Parts,-2.5
2022-03,WI,Midwest,Other Specialty Retail,4.300000000000001
2022-03,WV,South,Clothing & Accessories,-1.4
2022-03,WV,South,Electronics & Appliances,7.2
2022-03,WV,South,Food & Beverage Stores,8.5
2022-03,WV,South,General Merchandise,-19.2
2022-03,WV,South,Motor Vehicles & Parts,-2.4
2022-03,WV,South,Other Specialty Retail,9.549999999999999
2022-03,WY,West,Clothing & Accessories,7.9
2022-03,WY,West,Electronics & Appliances,2.9
2022-03,WY,West,Food & Beverage Stores,7.6
2022-03,WY,West,General Merchandise,-11.8
2022-03,WY,West,Motor Vehicles & Parts,-7.9
2022-03,WY,West,Other Specialty Retail,-2.5
2022-04,AK,West,Clothing & Accessories,-5.7
2022-04,AK,West,Electronics & Appliances,0.6
2022-04,AK,West,Food & Beverage Stores,12.9
2022-04,AK,West,General Merchandise,15.7
2022-04,AK,West,Motor Vehicles & Parts,-15.3
2022-04,AK,West,Other Specialty Retail,3.5833333333333335
2022-04,AL,South,Clothing & Accessories,-3.4
2022-04,AL,South,Electronics & Appliances,-6.1
2022-04,AL,South,Food & Beverage Stores,20.0
2022-04,AL,South,General Merchandise,5.6
2022-04,AL,South,Motor Vehicles & Parts,1.9
2022-04,AL,South,Other Specialty Retail,7.540000000000001
2022-04,AR,South,Clothing & Accessories,3.0
2022-04,AR,South,Electronics & Appliances,-3.0
2022-04,AR,South,Food & Beverage Stores,9.3
2022-04,AR,South,General Merchandise,5.0
2022-04,AR,South,Motor Vehicles & Parts,2.6
2022-04,AR,South,Other Specialty Retail,6.3
2022-04,AZ,West,Clothing & Accessories,12.7
2022-04,AZ,West,Electronics & Appliances,2.4
2022-04,AZ,West,Food & Beverage Stores,9.6
2022-04,AZ,West,General Merchandise,15.8
2022-04,AZ,West,Motor Vehicles & Parts,-4.1
2022-04,AZ,West,Other Specialty Retail,9.733333333333333
2022-04,CA,West,Clothing & Accessories,13.9
2022-04,CA,West,Electronics & Appliances,1.1
2022-04,CA,West,Food & Beverage Stores,9.1
2022-04,CA,West,General Merchandise,9.6
2022-04,CA,West,Motor Vehicles & Parts,-0.4
2022-04,CA,West,Other Specialty Retail,3.5
2022-04,CO,West,Clothing & Accessories,16.1
2022-04,CO,West,Electronics & Appliances,-0.4
2022-04,CO,West,Food & Beverage Stores,7.7
2022-04,CO,West,General Merchandise,15.6
2022-04,CO,West,Motor Vehicles & Parts,-7.2
2022-04,CO,West,Other Specialty Retail,11.383333333333333
